species,decimalLongitude,decimalLatitude
Cedrela odorata,-75.705708,5.799951
Cedrela odorata,-75.705708,5.803459
Cedrela odorata,-75.705709,5.798678
Cedrela odorata,-75.705709,5.799104
Cedrela odorata,-75.70571,5.799578
Cedrela odorata,-75.70571,5.799882
Cedrela odorata,-75.705711,5.80344
Cedrela odorata,-75.705712,5.799011
Cedrela odorata,-75.705713,5.799282
Cedrela odorata,-75.705713,5.799322
Cedrela odorata,-75.705713,5.803577
Cedrela odorata,-75.705714,5.801233
Cedrela odorata,-75.705715,5.798529
Cedrela odorata,-75.705715,5.799037
Cedrela odorata,-75.705716,5.798791
Cedrela odorata,-75.705717,5.799332
Cedrela odorata,-75.705717,5.803358
Cedrela odorata,-75.705719,5.798326
Cedrela odorata,-75.705719,5.799954
Cedrela odorata,-75.70572,5.798516
Cedrela odorata,-75.705722,5.798585
Cedrela odorata,-75.705723,5.799284
Cedrela odorata,-75.705723,5.801469
Cedrela odorata,-75.705724,5.800011
Cedrela odorata,-75.705725,5.803426
Cedrela odorata,-75.705726,5.798516
Cedrela odorata,-75.70573,5.799241
Cedrela odorata,-75.705732,5.797369
Cedrela odorata,-75.705733,5.801164
Cedrela odorata,-75.705734,5.798714
Cedrela odorata,-75.705735,5.799601
Cedrela odorata,-75.705736,5.799215
Cedrela odorata,-75.705737,5.798732
Cedrela odorata,-75.705737,5.798804
Cedrela odorata,-75.705737,5.799966
Cedrela odorata,-75.705738,5.799126
Cedrela odorata,-75.705741,5.800666
Cedrela odorata,-75.705742,5.798539
Cedrela odorata,-75.705742,5.801387
Cedrela odorata,-75.705743,5.799364
Cedrela odorata,-75.705743,5.799485
Cedrela odorata,-75.705745,5.800576
Cedrela odorata,-75.705745,5.801263
Cedrela odorata,-75.705747,5.801167
Cedrela odorata,-75.705748,5.796751
Cedrela odorata,-75.705748,5.799343
Cedrela odorata,-75.705749,5.799529
Cedrela odorata,-75.705749,5.800228
Cedrela odorata,-75.705752,5.799376
Cedrela odorata,-75.705753,5.800247
Cedrela odorata,-75.705755,5.801308
Cedrela odorata,-75.705756,5.799064
Cedrela odorata,-75.705756,5.799948
Cedrela odorata,-75.705757,5.799501
Cedrela odorata,-75.705758,5.803438
Cedrela odorata,-75.705761,5.799552
Cedrela odorata,-75.705761,5.803331
Cedrela odorata,-75.705761999999993,5.796979
Cedrela odorata,-75.705761999999993,5.798969
Cedrela odorata,-75.705763,5.799433
Cedrela odorata,-75.705764,5.800138
Cedrela odorata,-75.705764,5.800645
Cedrela odorata,-75.705764,5.801672
Cedrela odorata,-75.705766,5.802478
Cedrela odorata,-75.705767,5.798704
Cedrela odorata,-75.705769,5.801051
Cedrela odorata,-75.705769,5.801704
Cedrela odorata,-75.70577,5.801082
Cedrela odorata,-75.705771,5.795109
Cedrela odorata,-75.705771,5.799522
Cedrela odorata,-75.705771,5.800792
Cedrela odorata,-75.705772,5.799618
Cedrela odorata,-75.705773,5.799426
Cedrela odorata,-75.705775,5.79901
Cedrela odorata,-75.705775,5.800403
Cedrela odorata,-75.705775,5.80075
Cedrela odorata,-75.705775,5.801203
Cedrela odorata,-75.705776,5.800697
Cedrela odorata,-75.705777,5.8004
Cedrela odorata,-75.705778,5.800169
Cedrela odorata,-75.705779,5.803433
Cedrela odorata,-75.70578,5.798925
Cedrela odorata,-75.705781,5.798523
Cedrela odorata,-75.705781,5.798946
Cedrela odorata,-75.705782,5.799267
Cedrela odorata,-75.705782,5.800198
Cedrela odorata,-75.705784,5.80343
Cedrela odorata,-75.705785,5.799485
Cedrela odorata,-75.705785,5.79992
Cedrela odorata,-75.705785,5.800505
Cedrela odorata,-75.705786,5.799402
Cedrela odorata,-75.705786,5.799489
Cedrela odorata,-75.705787,5.798473
Cedrela odorata,-75.705787,5.799431
Cedrela odorata,-75.705789,5.799054
Cedrela odorata,-75.705789,5.7995660000000004
Cedrela odorata,-75.705791,5.802407
Cedrela odorata,-75.705792,5.801918
Cedrela odorata,-75.705793,5.799265
Cedrela odorata,-75.705793,5.80089
Cedrela odorata,-75.705795,5.798693
Cedrela odorata,-75.705796,5.80017
Cedrela odorata,-75.705797,5.802489
Cedrela odorata,-75.705798,5.79517
Cedrela odorata,-75.705798,5.800459
Cedrela odorata,-75.705799,5.795129
Cedrela odorata,-75.705799,5.800418
Cedrela odorata,-75.705802,5.801282
Cedrela odorata,-75.705803,5.798769
Cedrela odorata,-75.705803,5.800867
Cedrela odorata,-75.705803,5.801051
Cedrela odorata,-75.705803,5.802376
Cedrela odorata,-75.705803,5.80238
Cedrela odorata,-75.705805,5.799164
Cedrela odorata,-75.705805,5.799691
Cedrela odorata,-75.705806,5.801537
Cedrela odorata,-75.705808,5.798574
Cedrela odorata,-75.705808,5.798817
Cedrela odorata,-75.705811,5.799154
Cedrela odorata,-75.705811,5.800379
Cedrela odorata,-75.705812,5.7987
Cedrela odorata,-75.705812,5.799378
Cedrela odorata,-75.705812,5.799614
Cedrela odorata,-75.705812,5.800484
Cedrela odorata,-75.705813,5.799316
Cedrela odorata,-75.705813,5.801264
Cedrela odorata,-75.705815,5.798638
Cedrela odorata,-75.705815,5.800754
Cedrela odorata,-75.705816,5.798421
Cedrela odorata,-75.705816,5.798578
Cedrela odorata,-75.705816,5.799221
Cedrela odorata,-75.705817,5.800699
Cedrela odorata,-75.705817,5.800747
Cedrela odorata,-75.705818,5.800669
Cedrela odorata,-75.705819,5.800619
Cedrela odorata,-75.70582,5.799268
Cedrela odorata,-75.705821,5.801646
Cedrela odorata,-75.705824,5.798414
Cedrela odorata,-75.705824,5.798585
Cedrela odorata,-75.705824,5.798766
Cedrela odorata,-75.705825,5.799379
Cedrela odorata,-75.705825,5.800345
Cedrela odorata,-75.705826,5.8013
Cedrela odorata,-75.705827,5.800538
Cedrela odorata,-75.705827,5.800928
Cedrela odorata,-75.705828,5.79845
Cedrela odorata,-75.705828,5.800667
Cedrela odorata,-75.705828,5.802424
Cedrela odorata,-75.705828,5.802497
Cedrela odorata,-75.705831,5.800904
Cedrela odorata,-75.705831,5.801983
Cedrela odorata,-75.705832,5.798644
Cedrela odorata,-75.705832,5.799111
Cedrela odorata,-75.705832,5.799297
Cedrela odorata,-75.705832,5.799512
Cedrela odorata,-75.705832,5.801247
Cedrela odorata,-75.705832,5.802513
Cedrela odorata,-75.705834,5.800492
Cedrela odorata,-75.705836,5.799385
Cedrela odorata,-75.705836,5.800531
Cedrela odorata,-75.705839,5.800768
Cedrela odorata,-75.705841,5.800693
Cedrela odorata,-75.705844,5.801886
Cedrela odorata,-75.705845,5.798539
Cedrela odorata,-75.705845,5.798554
Cedrela odorata,-75.705845,5.79877
Cedrela odorata,-75.705846,5.798803
Cedrela odorata,-75.705846,5.799376
Cedrela odorata,-75.705847,5.798432
Cedrela odorata,-75.705847,5.798548
Cedrela odorata,-75.705848,5.79853
Cedrela odorata,-75.705848,5.799118
Cedrela odorata,-75.705849,5.801895
Cedrela odorata,-75.70585,5.799164
Cedrela odorata,-75.705851,5.796829
Cedrela odorata,-75.705851,5.801663
Cedrela odorata,-75.705852,5.799549
Cedrela odorata,-75.705852,5.802465
Cedrela odorata,-75.705853,5.798429
Cedrela odorata,-75.705855,5.79873
Cedrela odorata,-75.705855,5.800329
Cedrela odorata,-75.705856,5.798577
Cedrela odorata,-75.705856,5.802483
Cedrela odorata,-75.705858,5.79942
Cedrela odorata,-75.70586,5.798551
Cedrela odorata,-75.70586,5.799327
Cedrela odorata,-75.705864,5.79863
Cedrela odorata,-75.705865,5.798575
Cedrela odorata,-75.705865,5.799322
Cedrela odorata,-75.705867,5.799459
Cedrela odorata,-75.705869,5.80172
Cedrela odorata,-75.705869,5.802473
Cedrela odorata,-75.70587,5.802438
Cedrela odorata,-75.705871,5.80249
Cedrela odorata,-75.705872,5.802214
Cedrela odorata,-75.705873,5.799311
Cedrela odorata,-75.705873,5.800594
Cedrela odorata,-75.705877,5.799525
Cedrela odorata,-75.705877,5.801942
Cedrela odorata,-75.705878,5.79859
Cedrela odorata,-75.705878,5.80128
Cedrela odorata,-75.70588,5.798705
Cedrela odorata,-75.70588,5.799543
Cedrela odorata,-75.705883,5.799385
Cedrela odorata,-75.705884,5.798779
Cedrela odorata,-75.705884,5.799384
Cedrela odorata,-75.705885,5.800319
Cedrela odorata,-75.705886,5.802371
Cedrela odorata,-75.705887,5.799318
Cedrela odorata,-75.705887,5.800555
Cedrela odorata,-75.705888,5.799288
Cedrela odorata,-75.705888,5.801231
Cedrela odorata,-75.705888,5.802545
Cedrela odorata,-75.705889,5.798921
Cedrela odorata,-75.70589,5.799237
Cedrela odorata,-75.70589,5.799292
Cedrela odorata,-75.70589,5.799444
Cedrela odorata,-75.705891,5.798627
Cedrela odorata,-75.705891,5.800544
Cedrela odorata,-75.705892,5.799295
Cedrela odorata,-75.705893,5.798773
Cedrela odorata,-75.705893,5.801983
Cedrela odorata,-75.705894,5.799459
Cedrela odorata,-75.705895,5.795747
Cedrela odorata,-75.705895,5.799231
Cedrela odorata,-75.705896,5.798451
Cedrela odorata,-75.705897,5.798516
Cedrela odorata,-75.705898,5.798506
Cedrela odorata,-75.705898,5.80046
Cedrela odorata,-75.705899,5.798711
Cedrela odorata,-75.7059,5.802318
Cedrela odorata,-75.705901,5.79681
Cedrela odorata,-75.705902,5.799326
Cedrela odorata,-75.705902,5.799687
Cedrela odorata,-75.705903,5.800693
Cedrela odorata,-75.705907,5.795872
Cedrela odorata,-75.705908,5.798705
Cedrela odorata,-75.705908,5.801267
Cedrela odorata,-75.705909,5.798549
Cedrela odorata,-75.70591,5.798478
Cedrela odorata,-75.70591,5.798745
Cedrela odorata,-75.70591,5.799297
Cedrela odorata,-75.705911,5.79979
Cedrela odorata,-75.705912,5.799265
Cedrela odorata,-75.705913,5.801174
Cedrela odorata,-75.705916,5.800882
Cedrela odorata,-75.705917,5.798887
Cedrela odorata,-75.705917,5.798903
Cedrela odorata,-75.705917,5.801347
Cedrela odorata,-75.705918,5.798936
Cedrela odorata,-75.705918,5.802075
Cedrela odorata,-75.705918,5.802172
Cedrela odorata,-75.705919,5.799123
Cedrela odorata,-75.70592,5.799403
Cedrela odorata,-75.705921,5.799449
Cedrela odorata,-75.705922,5.798514
Cedrela odorata,-75.705922,5.798555
Cedrela odorata,-75.705922,5.798842
Cedrela odorata,-75.705922,5.801194
Cedrela odorata,-75.705922,5.801886
Cedrela odorata,-75.705922,5.802031
Cedrela odorata,-75.705922,5.802148
Cedrela odorata,-75.705924,5.798562
Cedrela odorata,-75.705925,5.802532
Cedrela odorata,-75.705926,5.798755
Cedrela odorata,-75.705927,5.796206
Cedrela odorata,-75.705929,5.798788
Cedrela odorata,-75.705929,5.799515
Cedrela odorata,-75.70593,5.7985
Cedrela odorata,-75.70593,5.799439
Cedrela odorata,-75.705931,5.799173
Cedrela odorata,-75.705932,5.799511
Cedrela odorata,-75.705933,5.798654
Cedrela odorata,-75.705933,5.801181
Cedrela odorata,-75.705934,5.798726
Cedrela odorata,-75.705934,5.802511
Cedrela odorata,-75.705935,5.802404
Cedrela odorata,-75.705936,5.798738
Cedrela odorata,-75.705936,5.80103
Cedrela odorata,-75.705937,5.799184
Cedrela odorata,-75.705938,5.800943
Cedrela odorata,-75.705939,5.802405
Cedrela odorata,-75.70594,5.797796
Cedrela odorata,-75.705942,5.799951
Cedrela odorata,-75.705942,5.802046
Cedrela odorata,-75.705943,5.800868
Cedrela odorata,-75.705943,5.801213
Cedrela odorata,-75.705944,5.799585
Cedrela odorata,-75.705945,5.799164
Cedrela odorata,-75.705945,5.801842
Cedrela odorata,-75.705946,5.798463
Cedrela odorata,-75.705946,5.79942
Cedrela odorata,-75.705946,5.799565
Cedrela odorata,-75.705946,5.799578
Cedrela odorata,-75.705948,5.80194
Cedrela odorata,-75.705951,5.798628
Cedrela odorata,-75.705953,5.798634
Cedrela odorata,-75.705954,5.799417
Cedrela odorata,-75.705956,5.802444
Cedrela odorata,-75.705957,5.798491
Cedrela odorata,-75.705957,5.798741
Cedrela odorata,-75.705958,5.798544
Cedrela odorata,-75.705959000000007,5.799097
Cedrela odorata,-75.705959000000007,5.800561
Cedrela odorata,-75.70596,5.799755
Cedrela odorata,-75.705961,5.796538
Cedrela odorata,-75.705961,5.798571
Cedrela odorata,-75.705961,5.799454
Cedrela odorata,-75.705963,5.799413
Cedrela odorata,-75.705963,5.802342
Cedrela odorata,-75.705967,5.799411
Cedrela odorata,-75.705967,5.802045
Cedrela odorata,-75.705969,5.802619
Cedrela odorata,-75.705971,5.79966
Cedrela odorata,-75.705972,5.799275
Cedrela odorata,-75.705973,5.799068
Cedrela odorata,-75.705973,5.799707
Cedrela odorata,-75.705974,5.798652
Cedrela odorata,-75.705974,5.801908
Cedrela odorata,-75.705977,5.798608
Cedrela odorata,-75.705978,5.801793
Cedrela odorata,-75.705979,5.799206
Cedrela odorata,-75.70598,5.79525
Cedrela odorata,-75.70598,5.798832
Cedrela odorata,-75.705982,5.799178
Cedrela odorata,-75.705982,5.799591
Cedrela odorata,-75.705982,5.801366
Cedrela odorata,-75.705983,5.800995
Cedrela odorata,-75.705984,5.79856
Cedrela odorata,-75.705984,5.802503
Cedrela odorata,-75.705985,5.798827
Cedrela odorata,-75.705985,5.801188
Cedrela odorata,-75.705985,5.801697
Cedrela odorata,-75.705986,5.799332
Cedrela odorata,-75.705986,5.799719
Cedrela odorata,-75.705986,5.799966
Cedrela odorata,-75.705986,5.801037
Cedrela odorata,-75.705987,5.80002
Cedrela odorata,-75.705989,5.798761
Cedrela odorata,-75.70599,5.798882
Cedrela odorata,-75.70599,5.798973
Cedrela odorata,-75.70599,5.799499
Cedrela odorata,-75.70599,5.799614
Cedrela odorata,-75.705991,5.79944
Cedrela odorata,-75.705991,5.799618
Cedrela odorata,-75.705991,5.799913
Cedrela odorata,-75.705994,5.797528
Cedrela odorata,-75.705994,5.800876
Cedrela odorata,-75.705994,5.801234
Cedrela odorata,-75.705994,5.801802
Cedrela odorata,-75.705997,5.801425
Cedrela odorata,-75.705998,5.800095
Cedrela odorata,-75.705999,5.801023
Cedrela odorata,-75.706,5.79849
Cedrela odorata,-75.706,5.799027
Cedrela odorata,-75.706,5.801557
Cedrela odorata,-75.706001,5.799594
Cedrela odorata,-75.706002,5.798813
Cedrela odorata,-75.706003,5.799021
Cedrela odorata,-75.706003,5.799065
Cedrela odorata,-75.706004,5.798689
Cedrela odorata,-75.706005,5.798776
Cedrela odorata,-75.706006,5.798454
Cedrela odorata,-75.706006,5.801262
Cedrela odorata,-75.706006,5.802049
Cedrela odorata,-75.706007,5.799448
Cedrela odorata,-75.706007,5.799935
Cedrela odorata,-75.706008,5.79872
Cedrela odorata,-75.706008,5.798979
Cedrela odorata,-75.706008,5.799536
Cedrela odorata,-75.706009,5.797003
Cedrela odorata,-75.70601,5.799014
Cedrela odorata,-75.70601,5.801847
Cedrela odorata,-75.706011,5.801441
Cedrela odorata,-75.706012,5.802103
Cedrela odorata,-75.706014,5.79944
Cedrela odorata,-75.706015,5.798549
Cedrela odorata,-75.706016,5.799345
Cedrela odorata,-75.706017,5.802176
Cedrela odorata,-75.706018,5.799492
Cedrela odorata,-75.706018,5.801069
Cedrela odorata,-75.706018,5.801964
Cedrela odorata,-75.706019,5.798608
Cedrela odorata,-75.706019,5.799402
Cedrela odorata,-75.706019,5.799756
Cedrela odorata,-75.706019,5.801372
Cedrela odorata,-75.706021,5.797764
Cedrela odorata,-75.706021,5.799468
Cedrela odorata,-75.706021,5.802555
Cedrela odorata,-75.706023,5.798683
Cedrela odorata,-75.706027,5.798813
Cedrela odorata,-75.706027,5.799961
Cedrela odorata,-75.70603,5.800038
Cedrela odorata,-75.706031,5.797579
Cedrela odorata,-75.706032,5.802594
Cedrela odorata,-75.706033,5.79897
Cedrela odorata,-75.706034,5.798549
Cedrela odorata,-75.706034,5.799112
Cedrela odorata,-75.706034,5.799642
Cedrela odorata,-75.706034,5.800002
Cedrela odorata,-75.706035,5.80173
Cedrela odorata,-75.706037,5.799699
Cedrela odorata,-75.706037,5.801303
Cedrela odorata,-75.706038,5.79872
Cedrela odorata,-75.706039,5.801577
Cedrela odorata,-75.70604,5.795103
Cedrela odorata,-75.70604,5.795259
Cedrela odorata,-75.70604,5.798537
Cedrela odorata,-75.706041,5.801785
Cedrela odorata,-75.706042,5.798755
Cedrela odorata,-75.706042,5.799779
Cedrela odorata,-75.706043,5.799139
Cedrela odorata,-75.706043,5.80066
Cedrela odorata,-75.706043,5.800862
Cedrela odorata,-75.706044,5.798799
Cedrela odorata,-75.706044,5.799315
Cedrela odorata,-75.706044,5.799535
Cedrela odorata,-75.706045,5.799954
Cedrela odorata,-75.706046,5.789973
Cedrela odorata,-75.706046,5.79059
Cedrela odorata,-75.706046,5.801409
Cedrela odorata,-75.706047,5.797771
Cedrela odorata,-75.706047,5.798696
Cedrela odorata,-75.706048,5.798659
Cedrela odorata,-75.706049,5.799637
Cedrela odorata,-75.706049,5.801291
Cedrela odorata,-75.70605,5.801
Cedrela odorata,-75.706051,5.799542
Cedrela odorata,-75.706051,5.80141
Cedrela odorata,-75.706051,5.802513
Cedrela odorata,-75.706052,5.799722
Cedrela odorata,-75.706052,5.802218
Cedrela odorata,-75.706053,5.79977
Cedrela odorata,-75.706054,5.798798
Cedrela odorata,-75.706054,5.798886
Cedrela odorata,-75.706054,5.800038
Cedrela odorata,-75.706055,5.792624
Cedrela odorata,-75.706055,5.798955
Cedrela odorata,-75.706055,5.800051
Cedrela odorata,-75.706056,5.800887
Cedrela odorata,-75.706057,5.798477
Cedrela odorata,-75.706057,5.800635
Cedrela odorata,-75.706057,5.801645
Cedrela odorata,-75.706059,5.798732
Cedrela odorata,-75.706059,5.801113
Cedrela odorata,-75.70606,5.800071
Cedrela odorata,-75.70606,5.801646
Cedrela odorata,-75.70606,5.802128
Cedrela odorata,-75.70606,5.802217
Cedrela odorata,-75.706061,5.799596
Cedrela odorata,-75.706063,5.798515
Cedrela odorata,-75.706063,5.801364
Cedrela odorata,-75.706063,5.801564
Cedrela odorata,-75.706064,5.7987
Cedrela odorata,-75.706064,5.799982
Cedrela odorata,-75.706064,5.800594
Cedrela odorata,-75.706064,5.800707
Cedrela odorata,-75.706065,5.798692
Cedrela odorata,-75.706065,5.801542
Cedrela odorata,-75.70607,5.799398
Cedrela odorata,-75.70607,5.799766
Cedrela odorata,-75.70607,5.799961
Cedrela odorata,-75.706072,5.800059
Cedrela odorata,-75.706073,5.799367
Cedrela odorata,-75.706075,5.795831
Cedrela odorata,-75.706075,5.801776
Cedrela odorata,-75.706076,5.797841
Cedrela odorata,-75.706077,5.797846
Cedrela odorata,-75.706078,5.799369
Cedrela odorata,-75.706078,5.799521
Cedrela odorata,-75.706078,5.802119
Cedrela odorata,-75.706079,5.799954
Cedrela odorata,-75.706079,5.80061
Cedrela odorata,-75.70608,5.801585
Cedrela odorata,-75.706082,5.800069
Cedrela odorata,-75.706083,5.798601
Cedrela odorata,-75.706085,5.795031
Cedrela odorata,-75.706085,5.799722
Cedrela odorata,-75.706085,5.801517
Cedrela odorata,-75.706087,5.799162
Cedrela odorata,-75.706087,5.800136
Cedrela odorata,-75.706088,5.798964
Cedrela odorata,-75.706088,5.800674
Cedrela odorata,-75.706091,5.799134
Cedrela odorata,-75.706091,5.799782
Cedrela odorata,-75.706093,5.798968
Cedrela odorata,-75.706093,5.800045
Cedrela odorata,-75.706094,5.7950990000000004
Cedrela odorata,-75.706094,5.799402
Cedrela odorata,-75.706094,5.80006
Cedrela odorata,-75.706096,5.797864
Cedrela odorata,-75.706096,5.799326
Cedrela odorata,-75.706098,5.799151
Cedrela odorata,-75.706099,5.800731
Cedrela odorata,-75.706101,5.799657
Cedrela odorata,-75.706102,5.790244
Cedrela odorata,-75.706102,5.795153
Cedrela odorata,-75.706102,5.799581
Cedrela odorata,-75.706105,5.801118
Cedrela odorata,-75.706106,5.799478
Cedrela odorata,-75.706106,5.802344
Cedrela odorata,-75.706107,5.799349
Cedrela odorata,-75.706108,5.802617
Cedrela odorata,-75.706109,5.79913
Cedrela odorata,-75.706109,5.799162
Cedrela odorata,-75.706109,5.801767
Cedrela odorata,-75.706111,5.800207
Cedrela odorata,-75.706116,5.799078
Cedrela odorata,-75.706117,5.799948
Cedrela odorata,-75.706117,5.800729
Cedrela odorata,-75.706118,5.800015
Cedrela odorata,-75.706118,5.802643
Cedrela odorata,-75.706119,5.799072
Cedrela odorata,-75.706119,5.802291
Cedrela odorata,-75.70612,5.796358
Cedrela odorata,-75.706121,5.795759
Cedrela odorata,-75.706121,5.799649
Cedrela odorata,-75.706123,5.798491
Cedrela odorata,-75.706125,5.79965
Cedrela odorata,-75.706125,5.801263
Cedrela odorata,-75.706128,5.800157
Cedrela odorata,-75.706129,5.799634
Cedrela odorata,-75.70613,5.798814
Cedrela odorata,-75.70613,5.801406
Cedrela odorata,-75.70613,5.801971
Cedrela odorata,-75.706131,5.799296
Cedrela odorata,-75.706131,5.799431
Cedrela odorata,-75.706132,5.799179
Cedrela odorata,-75.706132,5.799765
Cedrela odorata,-75.706132,5.799816
Cedrela odorata,-75.706136,5.798782
Cedrela odorata,-75.706137,5.79949
Cedrela odorata,-75.706137,5.800178
Cedrela odorata,-75.706138,5.798847
Cedrela odorata,-75.706138,5.80015
Cedrela odorata,-75.706139,5.79852
Cedrela odorata,-75.706139,5.801923
Cedrela odorata,-75.70614,5.798942
Cedrela odorata,-75.70614,5.799468
Cedrela odorata,-75.706142,5.799207
Cedrela odorata,-75.706142,5.799561
Cedrela odorata,-75.706142,5.799662
Cedrela odorata,-75.706142,5.800391
Cedrela odorata,-75.706144,5.799701
Cedrela odorata,-75.706148,5.800654
Cedrela odorata,-75.706149,5.79879
Cedrela odorata,-75.706149,5.79895
Cedrela odorata,-75.706149,5.799508
Cedrela odorata,-75.706149,5.800855
Cedrela odorata,-75.706149,5.801199
Cedrela odorata,-75.706153,5.798884
Cedrela odorata,-75.706153,5.799394
Cedrela odorata,-75.706153,5.80024
Cedrela odorata,-75.706155,5.795904
Cedrela odorata,-75.706155999999993,5.802135
Cedrela odorata,-75.706157,5.79993
Cedrela odorata,-75.706158,5.801493
Cedrela odorata,-75.706158,5.80207
Cedrela odorata,-75.706159,5.798419
Cedrela odorata,-75.70616,5.800324
Cedrela odorata,-75.706161,5.799151
Cedrela odorata,-75.706161,5.799213
Cedrela odorata,-75.706164,5.800078
Cedrela odorata,-75.706165,5.800159
Cedrela odorata,-75.706165,5.802581
Cedrela odorata,-75.706167,5.800393
Cedrela odorata,-75.70617,5.798946
Cedrela odorata,-75.706172,5.799016
Cedrela odorata,-75.706172,7.086034
Cedrela odorata,-75.706173,5.799422
Cedrela odorata,-75.706173,5.799436
Cedrela odorata,-75.706173,5.799907
Cedrela odorata,-75.706174,5.800187
Cedrela odorata,-75.706174,5.801137
Cedrela odorata,-75.706176,5.798918
Cedrela odorata,-75.706176,5.800162
Cedrela odorata,-75.706177,5.801024
Cedrela odorata,-75.706177,5.802075
Cedrela odorata,-75.706178,5.799206
Cedrela odorata,-75.706181,5.800762
Cedrela odorata,-75.70619,5.802258
Cedrela odorata,-75.706191,5.800288
Cedrela odorata,-75.706192,5.798845
Cedrela odorata,-75.706192,5.799127
Cedrela odorata,-75.706192,5.801576
Cedrela odorata,-75.706193,5.800372
Cedrela odorata,-75.706195,5.796136
Cedrela odorata,-75.706196,5.802192
Cedrela odorata,-75.706198,5.801128
Cedrela odorata,-75.706202,5.801406
Cedrela odorata,-75.706206,5.798883
Cedrela odorata,-75.706208,5.798431
Cedrela odorata,-75.706209,5.802601
Cedrela odorata,-75.706213,5.799999
Cedrela odorata,-75.706213,5.800919
Cedrela odorata,-75.706214,5.798765
Cedrela odorata,-75.706214,5.801845
Cedrela odorata,-75.706217,5.802619
Cedrela odorata,-75.706219,5.800735
Cedrela odorata,-75.706221,5.798867
Cedrela odorata,-75.706222,5.800108
Cedrela odorata,-75.706223,5.798447
Cedrela odorata,-75.706224,5.800916
Cedrela odorata,-75.706227,5.798934
Cedrela odorata,-75.706227,5.799154
Cedrela odorata,-75.706228,5.801019
Cedrela odorata,-75.706231,5.797935
Cedrela odorata,-75.706231,5.79888
Cedrela odorata,-75.706231,5.800772
Cedrela odorata,-75.706231,5.802782
Cedrela odorata,-75.706232,5.801381
Cedrela odorata,-75.706233,5.796054
Cedrela odorata,-75.706235,5.803319
Cedrela odorata,-75.706236,5.798537
Cedrela odorata,-75.706236,5.799825
Cedrela odorata,-75.706237,5.8018980000000004
Cedrela odorata,-75.706237,5.802055
Cedrela odorata,-75.706239,5.79636
Cedrela odorata,-75.706239,5.800818
Cedrela odorata,-75.706243,5.798799
Cedrela odorata,-75.706245,5.790393
Cedrela odorata,-75.706245,5.799152
Cedrela odorata,-75.706247,5.80046
Cedrela odorata,-75.706248,5.798428
Cedrela odorata,-75.706248,5.799908
Cedrela odorata,-75.706254,5.799843
Cedrela odorata,-75.706254,5.800211
Cedrela odorata,-75.706255,5.792179
Cedrela odorata,-75.706255,5.800242
Cedrela odorata,-75.706255,5.80025
Cedrela odorata,-75.706256,5.799132
Cedrela odorata,-75.706259,5.795731
Cedrela odorata,-75.706259,5.798739
Cedrela odorata,-75.70626,5.799869
Cedrela odorata,-75.70626,5.802149
Cedrela odorata,-75.706263,5.798747
Cedrela odorata,-75.706263,5.800252
Cedrela odorata,-75.706263,5.80299
Cedrela odorata,-75.706264,5.795629
Cedrela odorata,-75.706265,5.801848
Cedrela odorata,-75.706266,5.798189
Cedrela odorata,-75.706267,5.798841
Cedrela odorata,-75.706268,5.800838
Cedrela odorata,-75.706269,5.798752
Cedrela odorata,-75.706271,5.795066
Cedrela odorata,-75.706271,5.795987
Cedrela odorata,-75.706271,5.798915
Cedrela odorata,-75.706271,5.802517
Cedrela odorata,-75.706272,5.798821
Cedrela odorata,-75.706272,5.80106
Cedrela odorata,-75.706273,5.800778
Cedrela odorata,-75.706274,5.799218
Cedrela odorata,-75.706276,5.801094
Cedrela odorata,-75.706278,5.795854
Cedrela odorata,-75.706279,5.80102
Cedrela odorata,-75.70628,5.800267
Cedrela odorata,-75.70628,5.801997
Cedrela odorata,-75.706281,5.795001
Cedrela odorata,-75.706282,5.798851
Cedrela odorata,-75.706283,5.792598
Cedrela odorata,-75.706284,5.795991
Cedrela odorata,-75.706288,5.799122
Cedrela odorata,-75.70629,5.800128
Cedrela odorata,-75.706293,5.802262
Cedrela odorata,-75.706293,5.802841
Cedrela odorata,-75.706294,5.795393
Cedrela odorata,-75.706294,5.798762
Cedrela odorata,-75.706294,5.798794
Cedrela odorata,-75.706298,5.803289
Cedrela odorata,-75.706299,5.798817
Cedrela odorata,-75.706299,5.800895
Cedrela odorata,-75.7063,5.798875
Cedrela odorata,-75.706302,5.800946
Cedrela odorata,-75.706302,5.801882
Cedrela odorata,-75.706303,5.80108
Cedrela odorata,-75.706303,5.801826
Cedrela odorata,-75.706304,5.798915
Cedrela odorata,-75.706305,5.803203
Cedrela odorata,-75.706306,5.79636
Cedrela odorata,-75.706306,5.79922
Cedrela odorata,-75.706309,5.80168
Cedrela odorata,-75.70631,5.796084
Cedrela odorata,-75.70631,5.802349
Cedrela odorata,-75.706311,5.798704
Cedrela odorata,-75.706311,5.80088
Cedrela odorata,-75.706311,5.800956
Cedrela odorata,-75.706312,5.795953
Cedrela odorata,-75.706312,5.800807
Cedrela odorata,-75.706312,5.800902
Cedrela odorata,-75.706313,5.800343
Cedrela odorata,-75.706315,5.799923
Cedrela odorata,-75.706316,5.798896
Cedrela odorata,-75.706317,5.798721
Cedrela odorata,-75.706318,5.800159
Cedrela odorata,-75.706318,5.800367
Cedrela odorata,-75.706318,5.802518
Cedrela odorata,-75.70632,5.802983
